MSCI_INDEX,MSCI_ISSUER_NAME,MSCI_ISSUER_TICKER,MSCI_ISSUER_CNTRY_DOMICILE_NAME,MSCI_IVA_INDUSTRY_GROUP,MSCI_INDUSTRY_ADJUSTED_ESG_SCORE,MSCI_ENVIRONMENTAL_PILLAR_SCORE,MSCI_SOCIAL_PILLAR_SCORE,MSCI_GOVERNANCE_PILLAR_SCORE,MSCI_CARBON_EMISSIONS_SCORE,MSCI_CORP_GOVERNANCE_SCORE,SP_FIN_MARKET_CAP,SP_FIN_ENTERPRISE_VALUE,SP_FIN_TOTAL_ASSETS,SP_FIN_TOTAL_EQUITY,SP_FIN_TOTAL_LIABILITIES,SP_FIN_TOTAL_DEBT,SP_FIN_CASH_AND_EQUIVALENTS,SP_FIN_SIZE,SP_FIN_LEVERAGE_RATIO_PERCENT,SP_FIN_DATE_TO_EQUITY_RATIO_PERCENT,SP_FIN_RETURN_ON_ASSETS_ROA,SP_FIN_RETURN_ON_ASSETS_ROA_PERCENT,SP_FIN_RETURN_ON_EQUITY_PERCENT,SP_FIN_PE_LTM,SP_FIN_TOTAL_ASSETS_CAGR_5Y,TOBINQ RATIO,SP_FIN_NET_INCOME_IS
MSCI_WORLD,LPL FINANCIAL HOLDINGS INC.,LPLA,United States of America,Financials,6.6,9,3.4,6.6,9,7.6,20649.86,20649.86221,10385.48,2078.98,8306.5,3963.05,465.67,10385.48,190.6247294,190.6247294,0.1082,10.82,0.5022,20.9,0.1365,9.932688145,1066.25
MSCI_WORLD,"TOAST, INC.",TOST,United States of America,Financials,5.1,9,4.9,5.4,9,5.4,14278.8,14278.79856,1958,1194,764,44,605,1958,3.685092127,3.685092127,-0.0965,-9.65,-0.2147,0,0,11.95879397,-246
MSCI_WORLD,Kao Corporation,4452,Japan,Consumer Staples,8.2,6.3,3.1,6.1,7.9,7.4,19418.86,19417.39697,12552.73,7178.37,5374.35,1851.77,2068.75,12552.73,25.79652484,25.79652484,0.0358,3.58,0.046,52.9,0.0391,2.705190733,311.17
MSCI_WORLD,ESSILORLUXOTTICA SA,EL,France,Health Care,8.2,10,6.6,5.9,10,7.7,98961.29,98960.51144,66817.18,42936.63,23880.55,12869.29,2824.02,66817.18,29.97275287,29.97275287,0.0337,3.37,0.063,38.7,0.0457,2.304822013,2527.05
MSCI_WORLD,PARAMOUNT GLOBAL,PARA,United States of America,Communication Services,7.1,10,5.9,4.5,10,4.6,7145.78,6838.071277,53543,23050,30493,16116,2460,53543,69.9175705,69.9175705,0.0207,2.07,-0.0537,0,0.0377,0.310012148,-608
MSCI_WORLD,QUEST DIAGNOSTICS INCORPORATED,DGX,United States of America,Health Care,8.8,6.5,6.3,7.1,6.5,8.4,15257.32,15257.31677,14022,6418,7604,5498,686,14022,85.6653163,85.6653163,0.0621,6.21,0.1462,18.5,0.0497,2.377270178,854
MSCI_WORLD,West Fraser Timber Co. Ltd.,WFG,Canada,Materials,8.5,6,4.7,7.1,8,7.1,6304.41,6304.792075,9415,7223,2192,538,900,9415,7.448428631,7.448428631,-0.0003,-0.03,-0.0225,0,0.2101,0.872824311,-167
MSCI_WORLD,Chubb Limited,AEX,Switzerland,Financials,5,7.7,3.4,5.4,10,6.5,109954.6,109954.5971,230682,63691,166991,19767,2449,230682,31.03578214,31.03578214,0.0275,2.75,0.1579,11.6,0.0658,1.726375783,9028
MSCI_WORLD,"DAYFORCE, INC.",DAY,United States of America,Industrials,8,10,7.2,5.6,10,5.8,7847.63,7847.63,9010.9,2398.2,6612.7,1243.6,570.3,9010.9,51.85555834,51.85555834,0.0096,0.96,0.0243,150.8,0.1142,3.272300058,54.8
MSCI_WORLD,JABIL INC.,JBL,United States of America,IT - Hardware,6.2,4.9,3.9,6.5,10,7.2,13014.86,13014.86234,19424,2867,16557,3534,1804,19424,123.2647367,123.2647367,0.0514,5.14,0.3076,9.9,0.1003,4.539539588,818
MSCI_WORLD,BROWN-FORMAN CORPORATION,BF.B,United States of America,Consumer Staples,7.4,5.8,5.4,6.2,10,6.8,20509.76,20494.53613,8166,3517,4649,3197,446,8166,90.90133637,90.90133637,0.0898,8.98,0.3018,20.3,0.097,5.831606483,1024
MSCI_WORLD,MCDONALD'S CORPORATION,MCD,United States of America,Consumer Discretionary,6,6.6,3.2,6.4,10,7.5,186058.38,186058.3831,56146.8,-4706.7,60853.5,53152.9,4579.3,56146.8,-1129.302909,-1129.302909,0.1377,13.77,0,21.9,0.1134,-39.53053732,8468.8
MSCI_WORLD,CDW CORPORATION,CDW,United States of America,IT - Hardware,6.2,3.1,2.8,6.9,9,7.4,30113.14,30113.14418,13284.6,2042.5,11242.1,6273.8,588.7,13284.6,307.1627907,307.1627907,0.0832,8.32,0.6058,28,0.1313,14.7432754,1104.3
MSCI_WORLD,"RIVIAN AUTOMOTIVE, INC.",RIVN,United States of America,Consumer Discretionary,8.4,9.2,2.3,5.5,10,5.4,14402.29,14402.28541,16778,9141,7637,4919,7857,16778,53.81249316,53.81249316,-0.207,-20.7,-0.4736,0,0,1.575570507,-5432
MSCI_WORLD,Lonza Group AG,LONN,Switzerland,Health Care,9.7,10,5.5,8.4,10,8.9,39059.58,39059.78693,20031.39,11309.27,8722.12,3723.78,1745.37,20031.39,32.92679368,32.92679368,0.05,5,0.0649,51.3,0.0389,3.453766689,777.57
MSCI_WORLD,CAR GROUP LIMITED,CAR,Australia,Communication Services,7.5,10,3.8,6.4,10,7.8,8814.24,8814.278908,3120.19,2081.14,1039.05,827.61,132.35,3120.19,39.76714685,39.76714685,0.056,5.6,0.3133,36.6,0.3876,4.235294118,430.01
MSCI_WORLD,Philip Morris International Inc.,PM,United States of America,Consumer Staples,5.2,4.4,1.4,7.3,10,7.6,157896.35,157896.351,65304,-9446,74750,48658,3060,65304,-515.1175101,-515.1175101,0.125,12.5,0,19.8,0.1041,-16.71568389,7813
MSCI_WORLD,RENTOKIL INITIAL PLC,RTO,United Kingdom,Industrials,8.2,8.2,6.3,8.2,8.2,8.8,14807,14818.08532,14184.82,5211.43,8973.39,6093.6,1991.25,14184.82,116.9275995,116.9275995,0.0394,3.94,0.0931,30.7,0.2928,2.841254704,485.7
MSCI_WORLD,SEEK LIMITED,SEK,Australia,Communication Services,8.3,9.1,3.8,7.4,9.1,8.3,5133.14,5133.102418,3484.01,1782.6,1701.41,1012.12,167.44,3484.01,56.77774038,56.77774038,0.0503,5.03,0.0887,73.1,0.0669,2.879580388,681.76
MSCI_WORLD,Chocoladefabriken Lindt & Spruengli AG,LISN,Switzerland,Consumer Staples,7.1,3.2,5.1,6.5,10,6.5,26785.32,2682.969692,9345.13,5062.06,4283.06,1671.42,549.53,9345.13,33.01857347,33.01857347,0.0654,6.54,0.1551,34.1,0.0163,5.291387301,798.26
MSCI_WORLD,Aon plc,AON,Ireland,Financials,5.5,7.8,4.4,6.2,10,6.9,63663.73,63663.72624,33959,-742,34701,12032,738.4,33959,-1621.563342,-1621.563342,0.0757,7.57,0,23,0.0515,-85.8001752,2564
MSCI_WORLD,"AMERIPRISE FINANCIAL, INC.",AMP,United States of America,Financials,6.1,9,5.3,5.7,9,5.6,42743.49,42743.48736,175191,4729,170462,4230,7477,175191,89.44808628,89.44808628,0.021,2.1,0.5992,14.6,0.0501,9.038589554,2556
MSCI_WORLD,SALMAR ASA,SALM,Norway,Consumer Staples,5.3,3.6,5.3,4.9,9.2,6.1,6930.62,6930.579472,5249.35,2271.64,2977.7,1549.03,77.29,5249.35,68.18994207,68.18994207,0.1021,10.21,0.1163,43.3,0.2865,3.050932366,315.25
MSCI_WORLD,MinebeaMitsumi Inc.,6479,Japan,Industrials,6.5,4.8,6.2,5.5,10,5.9,8247.6,8249.481275,9356.6,4728.93,4627.67,2394.34,969.04,9356.6,50.63174968,50.63174968,0.0338,3.38,0.0813,23.2,0.138,1.744073184,357.02
MSCI_WORLD,Samsara Inc,IOT,United States of America,IT - Software,7,6.8,5.8,4.6,10,4.9,17972.8,17972.80494,1734.85,915.15,819.7,99.49,135.54,1734.85,10.87144184,10.87144184,-0.0932,-9.32,-0.3094,0,0,19.63918483,-286.73
MSCI_WORLD,REA GROUP LTD,REA,Australia,Communication Services,8.3,10,4.9,6,10,6,17243.29,17243.93916,1749.43,1010.39,739.04,268.55,173.04,1749.43,26.57884579,26.57884579,0.1303,13.03,0.2393,89.8,0.0873,17.06597452,237.18
MSCI_WORLD,Aegon Ltd,AGN,Netherlands,Financials,7.4,7.3,4.4,8.2,10,9,10810.96,10809.54611,332944.36,10548.69,322395.67,5458.16,4497.68,332944.36,51.74253865,51.74253865,-0.0001,-0.01,-0.0178,0,-0.0511,1.024862803,-197.62
MSCI_WORLD,TRANSURBAN GROUP,TCL,Australia,Industrials,10,7.3,9.8,8.8,10,9.4,25321.11,25324.91778,25123.22,8845.08,16278.14,12551.62,1386.04,25123.22,141.9051043,141.9051043,0.0163,1.63,0.0065,163.1,0.0736,2.862733859,42.63
MSCI_WORLD,"KINDER MORGAN, INC.",KMI,United States of America,Energy,8.5,5.9,7.5,5.9,5.9,6.2,43855.04,43855.0374,71020,31729,39291,32679,83,71020,102.9941063,102.9941063,0.0376,3.76,0.0779,18.1,-0.0207,1.382175297,2391
MSCI_WORLD,THE HERSHEY COMPANY,HSY,United States of America,Consumer Staples,6.8,3.8,5.3,5.4,9.4,4.8,37145.46,37145.45946,11902.94,4099.09,7803.85,5125.61,401.9,11902.94,125.0426314,125.0426314,0.1385,13.85,0.5033,18.2,0.0909,9.061879588,1861.79
MSCI_WORLD,ELBIT SYSTEMS LTD,ESLT,Israel,Industrials,7.5,3.7,8,5.5,10,5.9,7799.87,7799.890278,9739.58,2950.29,6789.29,1466.44,197.43,9739.58,49.70494426,49.70494426,0.0251,2.51,0.0756,34.6,0.0859,2.643763833,215.13
MSCI_WORLD,Carnival Corporation,CCL,United States of America,Consumer Discretionary,2.6,3.1,4.2,5.4,5.3,5.9,23312.46,23581.12851,49120,6882,42238,31907,2415,49120,463.6297588,463.6297588,0.0241,2.41,-0.0106,26,0.0299,3.387454228,-74
